frequency_mhz,symbol_rate_msps,power_dbm,noise_hex,noise_dec,locked,esno_db
1250,31,-10,0X1C000,114688,True,33.4
1250,31,-10,0X1C008,114696,True,27.87
1250,31,-10,0X1C010,114704,True,22.82
1250,31,-10,0X1C018,114712,True,19.49
1250,31,-10,0X1C020,114720,True,17.08
1250,31,-10,0X1C028,114728,True,15.15
1250,31,-10,0X1C030,114736,True,13.6
1250,31,-10,0X1C038,114744,True,12.26
1250,31,-10,0X1C040,114752,True,11.13
1250,31,-10,0X1C048,114760,True,10.09
1250,31,-10,0X1C050,114768,True,9.19
1250,31,-10,0X1C058,114776,True,8.34
1250,31,-10,0X1C060,114784,True,7.61
1250,31,-10,0X1C068,114792,True,6.91
1250,31,-10,0X1C070,114800,True,6.25
1250,31,-10,0X1C078,114808,True,5.67
1250,31,-10,0X1C080,114816,True,5.11
1250,31,-10,0X1C088,114824,True,4.58
1250,31,-10,0X1C090,114832,True,4.09
1250,31,-10,0X1C098,114840,True,3.62
1250,31,-10,0X1C0A0,114848,True,3.16
1250,31,-10,0X1C0A8,114856,True,2.72
1250,31,-10,0X1C0B0,114864,True,2.35
1250,31,-10,0X1C0B8,114872,True,1.99
1250,31,-10,0X1C0C0,114880,True,1.59
1250,31,-10,0X1C0C8,114888,True,1.23
1250,31,-10,0X1C0D0,114896,True,0.89
1250,31,-10,0X1C0D8,114904,True,0.58
1250,31,-10,0X1C0E0,114912,True,0.27
1250,31,-10,0X1C0E8,114920,True,-0.03
1250,31,-10,0X1C0F0,114928,True,-0.34
1250,31,-10,0X1C0F8,114936,True,-0.61
1250,31,-10,0X1C100,114944,True,-0.92
1250,31,-10,0X1C108,114952,True,-1.2
1250,31,-10,0X1C110,114960,True,-1.47
1250,31,-10,0X1C118,114968,True,-1.73
1250,31,-10,0X1C120,114976,True,-1.99
1250,31,-10,0X1C128,114984,True,-2.2
1250,31,-5,0X1C000,114688,True,33.5
1250,31,-5,0X1C008,114696,True,27.85
1250,31,-5,0X1C010,114704,True,22.82
1250,31,-5,0X1C018,114712,True,19.47
1250,31,-5,0X1C020,114720,True,17.07
1250,31,-5,0X1C028,114728,True,15.16
1250,31,-5,0X1C030,114736,True,13.62
1250,31,-5,0X1C038,114744,True,12.27
1250,31,-5,0X1C040,114752,True,11.12
1250,31,-5,0X1C048,114760,True,10.09
1250,31,-5,0X1C050,114768,True,9.18
1250,31,-5,0X1C058,114776,True,8.35
1250,31,-5,0X1C060,114784,True,7.6
1250,31,-5,0X1C068,114792,True,6.89
1250,31,-5,0X1C070,114800,True,6.27
1250,31,-5,0X1C078,114808,True,5.67
1250,31,-5,0X1C080,114816,True,5.11
1250,31,-5,0X1C088,114824,True,4.57
1250,31,-5,0X1C090,114832,True,4.05
1250,31,-5,0X1C098,114840,True,3.63
1250,31,-5,0X1C0A0,114848,True,3.19
1250,31,-5,0X1C0A8,114856,True,2.75
1250,31,-5,0X1C0B0,114864,True,2.38
1250,31,-5,0X1C0B8,114872,True,1.94
1250,31,-5,0X1C0C0,114880,True,1.59
1250,31,-5,0X1C0C8,114888,True,1.26
1250,31,-5,0X1C0D0,114896,True,0.88
1250,31,-5,0X1C0D8,114904,True,0.57
1250,31,-5,0X1C0E0,114912,True,0.23
1250,31,-5,0X1C0E8,114920,True,-0.05
1250,31,-5,0X1C0F0,114928,True,-0.35
1250,31,-5,0X1C0F8,114936,True,-0.64
1250,31,-5,0X1C100,114944,True,-0.93
1250,31,-5,0X1C108,114952,True,-1.21
1250,31,-5,0X1C110,114960,True,-1.45
1250,31,-5,0X1C118,114968,True,-1.72
1250,31,-5,0X1C120,114976,True,-1.96
1250,36,-30,0X1C000,114688,True,31.22
1250,36,-30,0X1C008,114696,True,26.71
1250,36,-30,0X1C010,114704,True,21.98
1250,36,-30,0X1C018,114712,True,18.74
1250,36,-30,0X1C020,114720,True,16.38
1250,36,-30,0X1C028,114728,True,14.48
1250,36,-30,0X1C030,114736,True,12.94
1250,36,-30,0X1C038,114744,True,11.61
1250,36,-30,0X1C040,114752,True,10.45
1250,36,-30,0X1C048,114760,True,9.44
1250,36,-30,0X1C050,114768,True,8.51
1250,36,-30,0X1C058,114776,True,7.71
1250,36,-30,0X1C060,114784,True,6.95
1250,36,-30,0X1C068,114792,True,6.25
1250,36,-30,0X1C070,114800,True,5.62
1250,36,-30,0X1C078,114808,True,5.01
1250,36,-30,0X1C080,114816,True,4.44
1250,36,-30,0X1C088,114824,True,3.91
1250,36,-30,0X1C090,114832,True,3.42
1250,36,-30,0X1C098,114840,True,2.94
1250,36,-30,0X1C0A0,114848,True,2.52
1250,36,-30,0X1C0A8,114856,True,2.1
1250,36,-30,0X1C0B0,114864,True,1.7
1250,36,-30,0X1C0B8,114872,True,1.3
1250,36,-30,0X1C0C0,114880,True,0.96
1250,36,-30,0X1C0C8,114888,True,0.57
1250,36,-30,0X1C0D0,114896,True,0.23
1250,36,-30,0X1C0D8,114904,True,-0.07
1250,36,-30,0X1C0E0,114912,True,-0.39
1250,36,-30,0X1C0E8,114920,True,-0.7
1250,36,-30,0X1C0F0,114928,True,-1.01
1250,36,-30,0X1C0F8,114936,True,-1.28
1250,36,-30,0X1C100,114944,True,-1.57
1250,36,-30,0X1C108,114952,True,-1.85
1250,36,-30,0X1C110,114960,True,-2.14
1250,36,-25,0X1C000,114688,True,32.52
1250,36,-25,0X1C008,114696,True,27.11
1250,36,-25,0X1C010,114704,True,22.14
1250,36,-25,0X1C018,114712,True,18.84
1250,36,-25,0X1C020,114720,True,16.39
1250,36,-25,0X1C028,114728,True,14.51
1250,36,-25,0X1C030,114736,True,12.94
1250,36,-25,0X1C038,114744,True,11.62
1250,36,-25,0X1C040,114752,True,10.48
1250,36,-25,0X1C048,114760,True,9.46
1250,36,-25,0X1C050,114768,True,8.54
1250,36,-25,0X1C058,114776,True,7.69
1250,36,-25,0X1C060,114784,True,6.94
1250,36,-25,0X1C068,114792,True,6.23
1250,36,-25,0X1C070,114800,True,5.63
1250,36,-25,0X1C078,114808,True,5.0
1250,36,-25,0X1C080,114816,True,4.45
1250,36,-25,0X1C088,114824,True,3.91
1250,36,-25,0X1C090,114832,True,3.46
1250,36,-25,0X1C098,114840,True,2.98
1250,36,-25,0X1C0A0,114848,True,2.53
1250,36,-25,0X1C0A8,114856,True,2.08
1250,36,-25,0X1C0B0,114864,True,1.68
1250,36,-25,0X1C0B8,114872,True,1.3
1250,36,-25,0X1C0C0,114880,True,0.94
1250,36,-25,0X1C0C8,114888,True,0.61
1250,36,-25,0X1C0D0,114896,True,0.23
1250,36,-25,0X1C0D8,114904,True,-0.09
1250,36,-25,0X1C0E0,114912,True,-0.38
1250,36,-25,0X1C0E8,114920,True,-0.71
1250,36,-25,0X1C0F0,114928,True,-0.99
1250,36,-25,0X1C0F8,114936,True,-1.27
1250,36,-25,0X1C100,114944,True,-1.58
1250,36,-25,0X1C108,114952,True,-1.84
1250,36,-25,0X1C110,114960,True,-2.11
1250,36,-20,0X1C000,114688,True,32.76
1250,36,-20,0X1C008,114696,True,27.19
1250,36,-20,0X1C010,114704,True,22.16
1250,36,-20,0X1C018,114712,True,18.85
1250,36,-20,0X1C020,114720,True,16.41
1250,36,-20,0X1C028,114728,True,14.5
1250,36,-20,0X1C030,114736,True,12.94
1250,36,-20,0X1C038,114744,True,11.62
1250,36,-20,0X1C040,114752,True,10.45
1250,36,-20,0X1C048,114760,True,9.43
1250,36,-20,0X1C050,114768,True,8.53
1250,36,-20,0X1C058,114776,True,7.7
1250,36,-20,0X1C060,114784,True,6.97
1250,36,-20,0X1C068,114792,True,6.25
1250,36,-20,0X1C070,114800,True,5.61
1250,36,-20,0X1C078,114808,True,5.0
1250,36,-20,0X1C080,114816,True,4.45
1250,36,-20,0X1C088,114824,True,3.92
1250,36,-20,0X1C090,114832,True,3.43
1250,36,-20,0X1C098,114840,True,2.95
1250,36,-20,0X1C0A0,114848,True,2.51
1250,36,-20,0X1C0A8,114856,True,2.1
1250,36,-20,0X1C0B0,114864,True,1.7
1250,36,-20,0X1C0B8,114872,True,1.3
1250,36,-20,0X1C0C0,114880,True,0.93
1250,36,-20,0X1C0C8,114888,True,0.6
1250,36,-20,0X1C0D0,114896,True,0.24
1250,36,-20,0X1C0D8,114904,True,-0.07
1250,36,-20,0X1C0E0,114912,True,-0.37
1250,36,-20,0X1C0E8,114920,True,-0.72
1250,36,-20,0X1C0F0,114928,True,-1.03
1250,36,-20,0X1C0F8,114936,True,-1.29
1250,36,-20,0X1C100,114944,True,-1.57
1250,36,-20,0X1C108,114952,True,-1.83
1250,36,-20,0X1C110,114960,True,-2.08
1250,36,-15,0X1C000,114688,True,33.23
1250,36,-15,0X1C008,114696,True,27.31
1250,36,-15,0X1C010,114704,True,22.19
1250,36,-15,0X1C018,114712,True,18.86
1250,36,-15,0X1C020,114720,True,16.43
1250,36,-15,0X1C028,114728,True,14.52
1250,36,-15,0X1C030,114736,True,12.95
1250,36,-15,0X1C038,114744,True,11.64
1250,36,-15,0X1C040,114752,True,10.47
1250,36,-15,0X1C048,114760,True,9.45
1250,36,-15,0X1C050,114768,True,8.54
1250,36,-15,0X1C058,114776,True,7.71
1250,36,-15,0X1C060,114784,True,6.98
1250,36,-15,0X1C068,114792,True,6.25
1250,36,-15,0X1C070,114800,True,5.61
1250,36,-15,0X1C078,114808,True,5.02
1250,36,-15,0X1C080,114816,True,4.44
1250,36,-15,0X1C088,114824,True,3.94
1250,36,-15,0X1C090,114832,True,3.46
1250,36,-15,0X1C098,114840,True,2.96
1250,36,-15,0X1C0A0,114848,True,2.54
1250,36,-15,0X1C0A8,114856,True,2.11
1250,36,-15,0X1C0B0,114864,True,1.68
1250,36,-15,0X1C0B8,114872,True,1.29
1250,36,-15,0X1C0C0,114880,True,0.95
1250,36,-15,0X1C0C8,114888,True,0.59
1250,36,-15,0X1C0D0,114896,True,0.23
1250,36,-15,0X1C0D8,114904,True,-0.08
1250,36,-15,0X1C0E0,114912,True,-0.41
1250,36,-15,0X1C0E8,114920,True,-0.69
1250,36,-15,0X1C0F0,114928,True,-1.0
1250,36,-15,0X1C0F8,114936,True,-1.28
1250,36,-15,0X1C100,114944,True,-1.57
1250,36,-15,0X1C108,114952,True,-1.83
1250,36,-15,0X1C110,114960,True,-2.11
1250,36,-10,0X1C000,114688,True,33.54
1250,36,-10,0X1C008,114696,True,27.33
1250,36,-10,0X1C010,114704,True,22.21
1250,36,-10,0X1C018,114712,True,18.87
1250,36,-10,0X1C020,114720,True,16.41
1250,36,-10,0X1C028,114728,True,14.54
1250,36,-10,0X1C030,114736,True,12.95
1250,36,-10,0X1C038,114744,True,11.61
1250,36,-10,0X1C040,114752,True,10.46
1250,36,-10,0X1C048,114760,True,9.43
1250,36,-10,0X1C050,114768,True,8.53
1250,36,-10,0X1C058,114776,True,7.71
1250,36,-10,0X1C060,114784,True,6.94
1250,36,-10,0X1C068,114792,True,6.26
1250,36,-10,0X1C070,114800,True,5.63
1250,36,-10,0X1C078,114808,True,5.0
1250,36,-10,0X1C080,114816,True,4.43
1250,36,-10,0X1C088,114824,True,3.94
1250,36,-10,0X1C090,114832,True,3.42
1250,36,-10,0X1C098,114840,True,2.96
1250,36,-10,0X1C0A0,114848,True,2.52
1250,36,-10,0X1C0A8,114856,True,2.11
1250,36,-10,0X1C0B0,114864,True,1.69
1250,36,-10,0X1C0B8,114872,True,1.3
1250,36,-10,0X1C0C0,114880,True,0.93
1250,36,-10,0X1C0C8,114888,True,0.57
1250,36,-10,0X1C0D0,114896,True,0.27
1250,36,-10,0X1C0D8,114904,True,-0.08
1250,36,-10,0X1C0E0,114912,True,-0.37
1250,36,-10,0X1C0E8,114920,True,-0.68
1250,36,-10,0X1C0F0,114928,True,-1.0
1250,36,-10,0X1C0F8,114936,True,-1.29
1250,36,-10,0X1C100,114944,True,-1.57
1250,36,-10,0X1C108,114952,True,-1.83
1250,36,-10,0X1C110,114960,True,-2.12
1250,36,-5,0X1C000,114688,True,33.39
1250,36,-5,0X1C008,114696,True,27.37
1250,36,-5,0X1C010,114704,True,22.2
1250,36,-5,0X1C018,114712,True,18.89
1250,36,-5,0X1C020,114720,True,16.43
1250,36,-5,0X1C028,114728,True,14.53
1250,36,-5,0X1C030,114736,True,12.96
1250,36,-5,0X1C038,114744,True,11.63
1250,36,-5,0X1C040,114752,True,10.47
1250,36,-5,0X1C048,114760,True,9.45
1250,36,-5,0X1C050,114768,True,8.55
1250,36,-5,0X1C058,114776,True,7.69
1250,36,-5,0X1C060,114784,True,6.96
1250,36,-5,0X1C068,114792,True,6.28
1250,36,-5,0X1C070,114800,True,5.61
1250,36,-5,0X1C078,114808,True,5.01
1250,36,-5,0X1C080,114816,True,4.44
1250,36,-5,0X1C088,114824,True,3.93
1250,36,-5,0X1C090,114832,True,3.43
1250,36,-5,0X1C098,114840,True,2.97
1250,36,-5,0X1C0A0,114848,True,2.5
1250,36,-5,0X1C0A8,114856,True,2.09
1250,36,-5,0X1C0B0,114864,True,1.68
1250,36,-5,0X1C0B8,114872,True,1.31
1250,36,-5,0X1C0C0,114880,True,0.93
1250,36,-5,0X1C0C8,114888,True,0.57
1250,36,-5,0X1C0D0,114896,True,0.27
1250,36,-5,0X1C0D8,114904,True,-0.07
1250,36,-5,0X1C0E0,114912,True,-0.38
1250,36,-5,0X1C0E8,114920,True,-0.7
1250,36,-5,0X1C0F0,114928,True,-0.99
1250,36,-5,0X1C0F8,114936,True,-1.28
1250,36,-5,0X1C100,114944,True,-1.58
1250,36,-5,0X1C108,114952,True,-1.83
1250,36,-5,0X1C110,114960,True,-2.11
1250,41,-30,0X1C000,114688,True,30.4
1250,41,-30,0X1C008,114696,True,26.04
1250,41,-30,0X1C010,114704,True,21.38
1250,41,-30,0X1C018,114712,True,18.19
1250,41,-30,0X1C020,114720,True,15.79
1250,41,-30,0X1C028,114728,True,13.92
1250,41,-30,0X1C030,114736,True,12.36
1250,41,-30,0X1C038,114744,True,11.04
1250,41,-30,0X1C040,114752,True,9.88
1250,41,-30,0X1C048,114760,True,8.87
1250,41,-30,0X1C050,114768,True,7.94
1250,41,-30,0X1C058,114776,True,7.11
1250,41,-30,0X1C060,114784,True,6.36
1250,41,-30,0X1C068,114792,True,5.66
1250,41,-30,0X1C070,114800,True,5.05
1250,41,-30,0X1C078,114808,True,4.46
1250,41,-30,0X1C080,114816,True,3.88
1250,41,-30,0X1C088,114824,True,3.37
1250,41,-30,0X1C090,114832,True,2.86
1250,41,-30,0X1C098,114840,True,2.4
1250,41,-30,0X1C0A0,114848,True,1.93
1250,41,-30,0X1C0A8,114856,True,1.54
1250,41,-30,0X1C0B0,114864,True,1.13
1250,41,-30,0X1C0B8,114872,True,0.74
1250,41,-30,0X1C0C0,114880,True,0.38
1250,41,-30,0X1C0C8,114888,True,0.03
1250,41,-30,0X1C0D0,114896,True,-0.3
1250,41,-30,0X1C0D8,114904,True,-0.62
1250,41,-30,0X1C0E0,114912,True,-0.95
1250,41,-30,0X1C0E8,114920,True,-1.25
1250,41,-30,0X1C0F0,114928,True,-1.57
1250,41,-30,0X1C0F8,114936,True,-1.87
1250,41,-30,0X1C100,114944,True,-2.13
1250,41,-25,0X1C000,114688,True,31.64
1250,41,-25,0X1C008,114696,True,26.45
1250,41,-25,0X1C010,114704,True,21.54
1250,41,-25,0X1C018,114712,True,18.25
1250,41,-25,0X1C020,114720,True,15.85
1250,41,-25,0X1C028,114728,True,13.94
1250,41,-25,0X1C030,114736,True,12.39
1250,41,-25,0X1C038,114744,True,11.02
1250,41,-25,0X1C040,114752,True,9.86
1250,41,-25,0X1C048,114760,True,8.86
1250,41,-25,0X1C050,114768,True,7.96
1250,41,-25,0X1C058,114776,True,7.13
1250,41,-25,0X1C060,114784,True,6.38
1250,41,-25,0X1C068,114792,True,5.69
1250,41,-25,0X1C070,114800,True,5.04
1250,41,-25,0X1C078,114808,True,4.44
1250,41,-25,0X1C080,114816,True,3.88
1250,41,-25,0X1C088,114824,True,3.34
1250,41,-25,0X1C090,114832,True,2.86
1250,41,-25,0X1C098,114840,True,2.41
1250,41,-25,0X1C0A0,114848,True,1.92
1250,41,-25,0X1C0A8,114856,True,1.51
1250,41,-25,0X1C0B0,114864,True,1.14
1250,41,-25,0X1C0B8,114872,True,0.74
1250,41,-25,0X1C0C0,114880,True,0.38
1250,41,-25,0X1C0C8,114888,True,0.04
1250,41,-25,0X1C0D0,114896,True,-0.33
1250,41,-25,0X1C0D8,114904,True,-0.65
1250,41,-25,0X1C0E0,114912,True,-0.96
1250,41,-25,0X1C0E8,114920,True,-1.26
1250,41,-25,0X1C0F0,114928,True,-1.56
1250,41,-25,0X1C0F8,114936,True,-1.85
1250,41,-25,0X1C100,114944,True,-2.11
1250,41,-20,0X1C000,114688,True,31.85
1250,41,-20,0X1C008,114696,True,26.51
1250,41,-20,0X1C010,114704,True,21.56
1250,41,-20,0X1C018,114712,True,18.28
1250,41,-20,0X1C020,114720,True,15.84
1250,41,-20,0X1C028,114728,True,13.93
1250,41,-20,0X1C030,114736,True,12.38
1250,41,-20,0X1C038,114744,True,11.05
1250,41,-20,0X1C040,114752,True,9.91
1250,41,-20,0X1C048,114760,True,8.88
1250,41,-20,0X1C050,114768,True,7.97
1250,41,-20,0X1C058,114776,True,7.15
1250,41,-20,0X1C060,114784,True,6.38
1250,41,-20,0X1C068,114792,True,5.69
1250,41,-20,0X1C070,114800,True,5.05
1250,41,-20,0X1C078,114808,True,4.44
1250,41,-20,0X1C080,114816,True,3.88
1250,41,-20,0X1C088,114824,True,3.35
1250,41,-20,0X1C090,114832,True,2.87
1250,41,-20,0X1C098,114840,True,2.39
1250,41,-20,0X1C0A0,114848,True,1.94
1250,41,-20,0X1C0A8,114856,True,1.52
1250,41,-20,0X1C0B0,114864,True,1.11
1250,41,-20,0X1C0B8,114872,True,0.73
1250,41,-20,0X1C0C0,114880,True,0.35
1250,41,-20,0X1C0C8,114888,True,0.0
1250,41,-20,0X1C0D0,114896,True,-0.32
1250,41,-20,0X1C0D8,114904,True,-0.62
1250,41,-20,0X1C0E0,114912,True,-0.97
1250,41,-20,0X1C0E8,114920,True,-1.25
1250,41,-20,0X1C0F0,114928,True,-1.57
1250,41,-20,0X1C0F8,114936,True,-1.83
1250,41,-20,0X1C100,114944,True,-2.13
1250,41,-15,0X1C000,114688,True,32.11
1250,41,-15,0X1C008,114696,True,26.58
1250,41,-15,0X1C010,114704,True,21.57
1250,41,-15,0X1C018,114712,True,18.27
1250,41,-15,0X1C020,114720,True,15.85
1250,41,-15,0X1C028,114728,True,13.95
1250,41,-15,0X1C030,114736,True,12.36
1250,41,-15,0X1C038,114744,True,11.07
1250,41,-15,0X1C040,114752,True,9.9
1250,41,-15,0X1C048,114760,True,8.89
1250,41,-15,0X1C050,114768,True,7.97
1250,41,-15,0X1C058,114776,True,7.11
1250,41,-15,0X1C060,114784,True,6.39
1250,41,-15,0X1C068,114792,True,5.67
1250,41,-15,0X1C070,114800,True,5.04
1250,41,-15,0X1C078,114808,True,4.45
1250,41,-15,0X1C080,114816,True,3.89
1250,41,-15,0X1C088,114824,True,3.37
1250,41,-15,0X1C090,114832,True,2.87
1250,41,-15,0X1C098,114840,True,2.39
1250,41,-15,0X1C0A0,114848,True,1.94
1250,41,-15,0X1C0A8,114856,True,1.54
1250,41,-15,0X1C0B0,114864,True,1.11
1250,41,-15,0X1C0B8,114872,True,0.76
1250,41,-15,0X1C0C0,114880,True,0.37
1250,41,-15,0X1C0C8,114888,True,0.01
1250,41,-15,0X1C0D0,114896,True,-0.3
1250,41,-15,0X1C0D8,114904,True,-0.63
1250,41,-15,0X1C0E0,114912,True,-0.93
1250,41,-15,0X1C0E8,114920,True,-1.28
1250,41,-15,0X1C0F0,114928,True,-1.56
1250,41,-15,0X1C0F8,114936,True,-1.85
1250,41,-15,0X1C100,114944,True,-2.13
1250,41,-10,0X1C000,114688,True,32.19
1250,41,-10,0X1C008,114696,True,26.66
1250,41,-10,0X1C010,114704,True,21.62
1250,41,-10,0X1C018,114712,True,18.27
1250,41,-10,0X1C020,114720,True,15.84
1250,41,-10,0X1C028,114728,True,13.97
1250,41,-10,0X1C030,114736,True,12.38
1250,41,-10,0X1C038,114744,True,11.07
1250,41,-10,0X1C040,114752,True,9.88
1250,41,-10,0X1C048,114760,True,8.87
1250,41,-10,0X1C050,114768,True,7.98
1250,41,-10,0X1C058,114776,True,7.13
1250,41,-10,0X1C060,114784,True,6.39
1250,41,-10,0X1C068,114792,True,5.69
1250,41,-10,0X1C070,114800,True,5.04
1250,41,-10,0X1C078,114808,True,4.45
1250,41,-10,0X1C080,114816,True,3.87
1250,41,-10,0X1C088,114824,True,3.36
1250,41,-10,0X1C090,114832,True,2.86
1250,41,-10,0X1C098,114840,True,2.41
1250,41,-10,0X1C0A0,114848,True,1.95
1250,41,-10,0X1C0A8,114856,True,1.5
1250,41,-10,0X1C0B0,114864,True,1.15
1250,41,-10,0X1C0B8,114872,True,0.74
1250,41,-10,0X1C0C0,114880,True,0.36
1250,41,-10,0X1C0C8,114888,True,0.02
1250,41,-10,0X1C0D0,114896,True,-0.32
1250,41,-10,0X1C0D8,114904,True,-0.65
1250,41,-10,0X1C0E0,114912,True,-0.94
1250,41,-10,0X1C0E8,114920,True,-1.26
1250,41,-10,0X1C0F0,114928,True,-1.55
1250,41,-10,0X1C0F8,114936,True,-1.86
1250,41,-10,0X1C100,114944,True,-2.12
1250,41,-5,0X1C000,114688,True,32.37
1250,41,-5,0X1C008,114696,True,26.64
1250,41,-5,0X1C010,114704,True,21.62
1250,41,-5,0X1C018,114712,True,18.29
1250,41,-5,0X1C020,114720,True,15.87
1250,41,-5,0X1C028,114728,True,13.96
1250,41,-5,0X1C030,114736,True,12.39
1250,41,-5,0X1C038,114744,True,11.04
1250,41,-5,0X1C040,114752,True,9.89
1250,41,-5,0X1C048,114760,True,8.89
1250,41,-5,0X1C050,114768,True,7.95
1250,41,-5,0X1C058,114776,True,7.14
1250,41,-5,0X1C060,114784,True,6.38
1250,41,-5,0X1C068,114792,True,5.69
1250,41,-5,0X1C070,114800,True,5.05
1250,41,-5,0X1C078,114808,True,4.45
1250,41,-5,0X1C080,114816,True,3.9
1250,41,-5,0X1C088,114824,True,3.36
1250,41,-5,0X1C090,114832,True,2.86
1250,41,-5,0X1C098,114840,True,2.39
1250,41,-5,0X1C0A0,114848,True,1.94
1250,41,-5,0X1C0A8,114856,True,1.52
1250,41,-5,0X1C0B0,114864,True,1.13
1250,41,-5,0X1C0B8,114872,True,0.75
1250,41,-5,0X1C0C0,114880,True,0.38
1250,41,-5,0X1C0C8,114888,True,0.01
1250,41,-5,0X1C0D0,114896,True,-0.31
1250,41,-5,0X1C0D8,114904,True,-0.62
1250,41,-5,0X1C0E0,114912,True,-0.97
1250,41,-5,0X1C0E8,114920,True,-1.28
1250,41,-5,0X1C0F0,114928,True,-1.55
1250,41,-5,0X1C0F8,114936,True,-1.86
1250,41,-5,0X1C100,114944,True,-2.13
1250,46,-30,0X1C000,114688,True,30.08
1250,46,-30,0X1C008,114696,True,25.6
1250,46,-30,0X1C010,114704,True,20.92
1250,46,-30,0X1C018,114712,True,17.69
1250,46,-30,0X1C020,114720,True,15.31
1250,46,-30,0X1C028,114728,True,13.42
1250,46,-30,0X1C030,114736,True,11.87
1250,46,-30,0X1C038,114744,True,10.54
1250,46,-30,0X1C040,114752,True,9.38
1250,46,-30,0X1C048,114760,True,8.35
1250,46,-30,0X1C050,114768,True,7.46
1250,46,-30,0X1C058,114776,True,6.61
1250,46,-30,0X1C060,114784,True,5.9
1250,46,-30,0X1C068,114792,True,5.18
1250,46,-30,0X1C070,114800,True,4.52
1250,46,-30,0X1C078,114808,True,3.95
1250,46,-30,0X1C080,114816,True,3.4
1250,46,-30,0X1C088,114824,True,2.86
1250,46,-30,0X1C090,114832,True,2.37
1250,46,-30,0X1C098,114840,True,1.89
1250,46,-30,0X1C0A0,114848,True,1.45
1250,46,-30,0X1C0A8,114856,True,1.02
1250,46,-30,0X1C0B0,114864,True,0.63
1250,46,-30,0X1C0B8,114872,True,0.22
1250,46,-30,0X1C0C0,114880,True,-0.13
1250,46,-30,0X1C0C8,114888,True,-0.47
1250,46,-30,0X1C0D0,114896,True,-0.8
1250,46,-30,0X1C0D8,114904,True,-1.15
1250,46,-30,0X1C0E0,114912,True,-1.45
1250,46,-30,0X1C0E8,114920,True,-1.75
1250,46,-30,0X1C0F0,114928,True,-2.03
1250,46,-25,0X1C000,114688,True,31.53
1250,46,-25,0X1C008,114696,True,26.06
1250,46,-25,0X1C010,114704,True,21.08
1250,46,-25,0X1C018,114712,True,17.77
1250,46,-25,0X1C020,114720,True,15.36
1250,46,-25,0X1C028,114728,True,13.44
1250,46,-25,0X1C030,114736,True,11.87
1250,46,-25,0X1C038,114744,True,10.53
1250,46,-25,0X1C040,114752,True,9.41
1250,46,-25,0X1C048,114760,True,8.37
1250,46,-25,0X1C050,114768,True,7.46
1250,46,-25,0X1C058,114776,True,6.65
1250,46,-25,0X1C060,114784,True,5.87
1250,46,-25,0X1C068,114792,True,5.21
1250,46,-25,0X1C070,114800,True,4.53
1250,46,-25,0X1C078,114808,True,3.95
1250,46,-25,0X1C080,114816,True,3.38
1250,46,-25,0X1C088,114824,True,2.87
1250,46,-25,0X1C090,114832,True,2.36
1250,46,-25,0X1C098,114840,True,1.9
1250,46,-25,0X1C0A0,114848,True,1.43
1250,46,-25,0X1C0A8,114856,True,1.04
1250,46,-25,0X1C0B0,114864,True,0.65
1250,46,-25,0X1C0B8,114872,True,0.25
1250,46,-25,0X1C0C0,114880,True,-0.1
1250,46,-25,0X1C0C8,114888,True,-0.47
1250,46,-25,0X1C0D0,114896,True,-0.8
1250,46,-25,0X1C0D8,114904,True,-1.13
1250,46,-25,0X1C0E0,114912,True,-1.48
1250,46,-25,0X1C0E8,114920,True,-1.75
1250,46,-25,0X1C0F0,114928,True,-2.06
1250,46,-20,0X1C000,114688,True,31.76
1250,46,-20,0X1C008,114696,True,26.11
1250,46,-20,0X1C010,114704,True,21.1
1250,46,-20,0X1C018,114712,True,17.78
1250,46,-20,0X1C020,114720,True,15.37
1250,46,-20,0X1C028,114728,True,13.43
1250,46,-20,0X1C030,114736,True,11.89
1250,46,-20,0X1C038,114744,True,10.56
1250,46,-20,0X1C040,114752,True,9.4
1250,46,-20,0X1C048,114760,True,8.39
1250,46,-20,0X1C050,114768,True,7.47
1250,46,-20,0X1C058,114776,True,6.65
1250,46,-20,0X1C060,114784,True,5.89
1250,46,-20,0X1C068,114792,True,5.2
1250,46,-20,0X1C070,114800,True,4.53
1250,46,-20,0X1C078,114808,True,3.95
1250,46,-20,0X1C080,114816,True,3.38
1250,46,-20,0X1C088,114824,True,2.85
1250,46,-20,0X1C090,114832,True,2.36
1250,46,-20,0X1C098,114840,True,1.87
1250,46,-20,0X1C0A0,114848,True,1.46
1250,46,-20,0X1C0A8,114856,True,1.03
1250,46,-20,0X1C0B0,114864,True,0.61
1250,46,-20,0X1C0B8,114872,True,0.24
1250,46,-20,0X1C0C0,114880,True,-0.1
1250,46,-20,0X1C0C8,114888,True,-0.48
1250,46,-20,0X1C0D0,114896,True,-0.81
1250,46,-20,0X1C0D8,114904,True,-1.14
1250,46,-20,0X1C0E0,114912,True,-1.45
1250,46,-20,0X1C0E8,114920,True,-1.74
1250,46,-20,0X1C0F0,114928,True,-2.05
1250,46,-15,0X1C000,114688,True,32.04
1250,46,-15,0X1C008,114696,True,26.22
1250,46,-15,0X1C010,114704,True,21.1
1250,46,-15,0X1C018,114712,True,17.78
1250,46,-15,0X1C020,114720,True,15.37
1250,46,-15,0X1C028,114728,True,13.46
1250,46,-15,0X1C030,114736,True,11.87
